lat,long
42.329203166666666,-83.07592449999999
42.329199,-83.07592683333333
42.3291965,-83.07592783333332
42.329192,-83.0759285
42.32918816666667,-83.07592883333334
42.32918500000001,-83.07592966666668
42.329182833333334,-83.07593049999998
42.32917966666667,-83.07593216666668
42.32917666666667,-83.0759335
42.329172500000006,-83.07593433333335
42.329169500000006,-83.07593433333335
42.329166333333326,-83.07593383333332
42.329164000000006,-83.07593383333332
42.329161000000006,-83.07593399999999
42.32915983333334,-83.0759345
42.32915633333334,-83.07593566666668
42.329153833333336,-83.07593633333333
42.32914966666667,-83.07593649999998
42.32914649999999,-83.075936
